501  11
1.515 1.52
C	b0	maxLength	maxGain	maxGain[dB]
0.0198	1.51808	122.929	66.749	3396
0.0199	1.51808	122.311	66.9343	3397
0.02	1.51808	121.7	67.1349	3398
0.019	1.51809	128.104	65.314	3399
0.0191	1.51809	127.433	65.4611	3400
0.0192	1.51809	126.77	65.607	3401
0.0193	1.51809	126.113	65.7538	3402
0.0194	1.51809	125.463	65.9089	3403
0.0195	1.51809	124.82	66.0688	3404
0.0196	1.51809	124.183	66.2296	3405
0.0197	1.51809	123.553	66.3942	3406
0.0198	1.51809	122.929	66.5663	3407
0.0199	1.51809	122.311	66.7481	3408
0.02	1.51809	121.7	66.9439	3409
0.019	1.5181	128.104	65.1587	3410
0.0191	1.5181	127.433	65.3035	3411
0.0192	1.5181	126.77	65.4464	3412
0.0193	1.5181	126.113	65.5907	3413
0.0194	1.5181	125.463	65.7429	3414
0.0195	1.5181	124.82	65.8995	3415
0.0196	1.5181	124.183	66.0574	3416
0.0197	1.5181	123.553	66.2185	3417
0.0198	1.5181	122.929	66.3872	3418
0.0199	1.5181	122.311	66.5656	3419
0.02	1.5181	121.7	66.7569	3420
0.019	1.51811	128.104	65.0061	3421
0.0191	1.51811	127.433	65.1486	3422
0.0192	1.51811	126.769	65.2889	3423
0.0193	1.51811	126.113	65.4305	3424
0.0194	1.51811	125.463	65.5799	3425
0.0195	1.51811	124.82	65.7333	3426
0.0196	1.51811	124.183	65.8884	3427
0.0197	1.51811	123.553	66.0462	3428
0.0198	1.51811	122.929	66.2117	3429
0.0199	1.51811	122.311	66.3868	3430
0.02	1.51811	121.7	66.5737	3431
0.019	1.51812	128.103	64.8563	3432
0.0191	1.51812	127.433	64.9964	3433
0.0192	1.51812	126.769	65.1345	3434
0.0193	1.51812	126.113	65.273	3435
0.0194	1.51812	125.463	65.4198	3436
0.0195	1.51812	124.819	65.5709	3437
0.0196	1.51812	124.183	65.7226	3438
0.0197	1.51812	123.552	65.8777	3439
0.0198	1.51812	122.929	66.0395	3440
0.0199	1.51812	122.311	66.2115	3441
0.02	1.51812	121.699	66.3946	3442
0.019	1.51813	128.103	64.7093	3443
0.0191	1.51813	127.433	64.8466	3444
0.0192	1.51813	126.769	64.9826	3445
0.0193	1.51813	126.112	65.1185	3446
0.0194	1.51813	125.463	65.2625	3447
0.0195	1.51813	124.819	65.4114	3448
0.0196	1.51813	124.183	65.5598	3449
0.0197	1.51813	123.552	65.7126	3450
0.0198	1.51813	122.928	65.8712	3451
0.0199	1.51813	122.311	66.0395	3452
0.02	1.51813	121.699	66.2194	3453
0.019	1.51814	128.103	64.5647	3454
0.0191	1.51814	127.433	64.6994	3455
0.0192	1.51814	126.769	64.8333	3456
0.0193	1.51814	126.112	64.9671	3457
0.0194	1.51814	125.462	65.1085	3458
0.0195	1.51814	124.819	65.2546	3459
0.0196	1.51814	124.182	65.4004	3460
0.0197	1.51814	123.552	65.5504	3461
0.0198	1.51814	122.928	65.7062	3462
0.0199	1.51814	122.311	65.8708	3463
0.02	1.51814	121.699	66.0477	3464
0.019	1.51815	128.103	64.4223	3465
0.0191	1.51815	127.432	64.5546	3466
0.0192	1.51815	126.769	64.6865	3467
0.0193	1.51815	126.112	64.8181	3468
0.0194	1.51815	125.462	64.9572	3469
0.0195	1.51815	124.819	65.1006	3470
0.0196	1.51815	124.182	65.244	3471
0.0197	1.51815	123.552	65.3911	3472
0.0198	1.51815	122.928	65.5441	3473
0.0199	1.51815	122.311	65.7052	3474
0.02	1.51815	121.699	65.8791	3475
0.019	1.51816	128.103	64.2822	3476
0.0191	1.51816	127.432	64.4126	3477
0.0192	1.51816	126.769	64.542	3478
0.0193	1.51816	126.112	64.6716	3479
0.0194	1.51816	125.462	64.8084	3480
0.0195	1.51816	124.819	64.9492	3481
0.0196	1.51816	124.182	65.0902	3482
0.0197	1.51816	123.552	65.2346	3483
0.0198	1.51816	122.928	65.3849	3484
0.0199	1.51816	122.31	65.5432	3485
0.02	1.51816	121.699	65.7137	3486
0.019	1.51817	128.103	64.1443	3487
0.0191	1.51817	127.432	64.2728	3488
0.0192	1.51817	126.769	64.3998	3489
0.0193	1.51817	126.112	64.5275	3490
0.0194	1.51817	125.462	64.662	3491
0.0195	1.51817	124.819	64.8002	3492
0.0196	1.51817	124.182	64.9391	3493
0.0197	1.51817	123.552	65.0807	3494
0.0198	1.51817	122.928	65.2285	3495
0.0199	1.51817	122.31	65.3842	3496
0.02	1.51817	121.699	65.5512	3497
0.019	1.51818	128.103	64.0084	3498
0.0191	1.51818	127.432	64.1352	3499
0.0192	1.51818	126.768	64.2598	3500
0.0193	1.51818	126.112	64.3856	3501
0.0194	1.51818	125.462	64.5179	3502
0.0195	1.51818	124.819	64.6538	3503
0.0196	1.51818	124.182	64.7904	3504
0.0197	1.51818	123.552	64.9295	3505
0.0198	1.51818	122.928	65.0748	3506
0.0199	1.51818	122.31	65.228	3507
0.02	1.51818	121.699	65.3917	3508
0.019	1.51819	128.102	63.8746	3509
0.0191	1.51819	127.432	63.9996	3510
0.0192	1.51819	126.768	64.1225	3511
0.0193	1.51819	126.112	64.246	3512
0.0194	1.51819	125.462	64.3762	3513
0.0195	1.51819	124.818	64.5098	3514
0.0196	1.51819	124.182	64.6442	3515
0.0197	1.51819	123.551	64.7808	3516
0.0198	1.51819	122.928	64.9236	3517
0.0199	1.51819	122.31	65.0744	3518
0.02	1.51819	121.699	65.2349	3519
0.019	1.5182	128.102	63.7432	3520
0.0191	1.5182	127.432	63.866	3521
0.0192	1.5182	126.768	63.9873	3522
0.0193	1.5182	126.112	64.1084	3523
0.0194	1.5182	125.462	64.2366	3524
0.0195	1.5182	124.818	64.3685	3525
0.0196	1.5182	124.182	64.5003	3526
0.0197	1.5182	123.551	64.6351	3527
0.0198	1.5182	122.927	64.7751	3528
0.0199	1.5182	122.31	64.9234	3529
0.02	1.5182	121.698	65.0813	3530
0.019	1.51821	128.102	63.6137	3531
0.0191	1.51821	127.432	63.7344	3532
0.0192	1.51821	126.768	63.8541	3533
0.0193	1.51821	126.111	63.9734	3534
0.0194	1.51821	125.461	64.0994	3535
0.0195	1.51821	124.818	64.2294	3536
0.0196	1.51821	124.181	64.3588	3537
0.0197	1.51821	123.551	64.4917	3538
0.0198	1.51821	122.927	64.6295	3539
0.0199	1.51821	122.31	64.775	3540
0.02	1.51821	121.698	64.9305	3541
0.019	1.51822	128.102	63.486	3542
0.0191	1.51822	127.432	63.6047	3543
0.0192	1.51822	126.768	63.7228	3544
0.0193	1.51822	126.111	63.8405	3545
0.0194	1.51822	125.461	63.9646	3546
0.0195	1.51822	124.818	64.0924	3547
0.0196	1.51822	124.181	64.2199	3548
0.0197	1.51822	123.551	64.3506	3549
0.0198	1.51822	122.927	64.4862	3550
0.0199	1.51822	122.31	64.6289	3551
0.02	1.51822	121.698	64.7821	3552
0.019	1.51823	128.102	63.3601	3553
0.0191	1.51823	127.431	63.4773	3554
0.0192	1.51823	126.768	63.5934	3555
0.0193	1.51823	126.111	63.7095	3556
0.0194	1.51823	125.461	63.8317	3557
0.0195	1.51823	124.818	63.9575	3558
0.0196	1.51823	124.181	64.0832	3559
0.0197	1.51823	123.551	64.2117	3560
0.0198	1.51823	122.927	64.3451	3561
0.0199	1.51823	122.309	64.4853	3562
0.02	1.51823	121.698	64.6362	3563
0.019	1.51824	128.102	63.236	3564
0.0191	1.51824	127.431	63.3516	3565
0.0192	1.51824	126.768	63.4658	3566
0.0193	1.51824	126.111	63.5804	3567
0.0194	1.51824	125.461	63.7008	3568
0.0195	1.51824	124.818	63.8246	3569
0.0196	1.51824	124.181	63.9485	3570
0.0197	1.51824	123.551	64.0748	3571
0.0198	1.51824	122.927	64.2063	3572
0.0199	1.51824	122.309	64.3445	3573
0.02	1.51824	121.698	64.4926	3574
0.019	1.51825	128.102	63.1136	3575
0.0191	1.51825	127.431	63.2278	3576
0.0192	1.51825	126.768	63.3401	3577
0.0193	1.51825	126.111	63.4531	3578
0.0194	1.51825	125.461	63.5718	3579
0.0195	1.51825	124.818	63.6936	3580
0.0196	1.51825	124.181	63.8158	3581
0.0197	1.51825	123.551	63.9401	3582
0.0198	1.51825	122.927	64.0695	3583
0.0199	1.51825	122.309	64.2058	3584
0.02	1.51825	121.698	64.3513	3585
0.019	1.51826	128.102	62.9928	3586
0.0191	1.51826	127.431	63.1056	3587
0.0192	1.51826	126.767	63.2163	3588
0.0193	1.51826	126.111	63.3276	3589
0.0194	1.51826	125.461	63.4446	3590
0.0195	1.51826	124.818	63.5645	3591
0.0196	1.51826	124.181	63.685	3592
0.0197	1.51826	123.551	63.8073	3593
0.0198	1.51826	122.927	63.9349	3594
0.0199	1.51826	122.309	64.0692	3595
0.02	1.51826	121.698	64.2122	3596
0.019	1.51827	128.101	62.8739	3597
0.0191	1.51827	127.431	62.985	3598
0.0192	1.51827	126.767	63.0944	3599
0.0193	1.51827	126.111	63.2038	3600
0.0194	1.51827	125.461	63.3192	3601
0.0195	1.51827	124.817	63.4376	3602
0.0196	1.51827	124.181	63.5561	3603
0.0197	1.51827	123.55	63.6767	3604
0.0198	1.51827	122.927	63.8022	3605
0.0199	1.51827	122.309	63.9346	3606
0.02	1.51827	121.698	64.0752	3607
0.019	1.51828	128.101	62.7566	3608
0.0191	1.51828	127.431	62.866	3609
0.0192	1.51828	126.767	62.9741	3610
0.0193	1.51828	126.11	63.0819	3611
0.0194	1.51828	125.461	63.1956	3612
0.0195	1.51828	124.817	63.3126	3613
0.0196	1.51828	124.181	63.429	3614
0.0197	1.51828	123.55	63.5482	3615
0.0198	1.51828	122.926	63.6717	3616
0.0199	1.51828	122.309	63.802	3617
0.02	1.51828	121.697	63.9407	3618
0.019	1.51829	128.101	62.6409	3619
0.0191	1.51829	127.431	62.7486	3620
0.0192	1.51829	126.767	62.8554	3621
0.0193	1.51829	126.11	62.9618	3622
0.0194	1.51829	125.46	63.0739	3623
0.0195	1.51829	124.817	63.1893	3624
0.0196	1.51829	124.18	63.304	3625
0.0197	1.51829	123.55	63.4216	3626
0.0198	1.51829	122.926	63.5433	3627
0.0199	1.51829	122.309	63.6714	3628
0.02	1.51829	121.697	63.8083	3629
0.019	1.5183	128.101	62.5266	3630
0.0191	1.5183	127.43	62.6329	3631
0.0192	1.5183	126.767	62.7383	3632
0.0193	1.5183	126.11	62.8434	3633
0.0194	1.5183	125.46	62.954	3634
0.0195	1.5183	124.817	63.0676	3635
0.0196	1.5183	124.18	63.1809	3636
0.0197	1.5183	123.55	63.2966	3637
0.0198	1.5183	122.926	63.4167	3638
0.0199	1.5183	122.309	63.5427	3639
0.02	1.5183	121.697	63.6778	3640
0.019	1.51831	128.101	62.4138	3641
0.0191	1.51831	127.43	62.5189	3642
0.0192	1.51831	126.767	62.6227	3643
0.0193	1.51831	126.11	62.7264	3644
0.0194	1.51831	125.46	62.8356	3645
0.0195	1.51831	124.817	62.9476	3646
0.0196	1.51831	124.18	63.0594	3647
0.0197	1.51831	123.55	63.1735	3648
0.0198	1.51831	122.926	63.2918	3649
0.0199	1.51831	122.308	63.416	3650
0.02	1.51831	121.697	63.5491	3651
0.019	1.51832	128.101	62.3024	3652
0.0191	1.51832	127.43	62.4063	3653
0.0192	1.51832	126.767	62.5085	3654
0.0193	1.51832	126.11	62.611	3655
0.0194	1.51832	125.46	62.7187	3656
0.0195	1.51832	124.817	62.8291	3657
0.0196	1.51832	124.18	62.9395	3658
0.0197	1.51832	123.55	63.0519	3659
0.0198	1.51832	122.926	63.1687	3660
0.0199	1.51832	122.308	63.2913	3661
0.02	1.51832	121.697	63.4223	3662
0.019	1.51833	128.101	62.1923	3663
0.0191	1.51833	127.43	62.295	3664
0.0192	1.51833	126.766	62.3958	3665
0.0193	1.51833	126.11	62.4971	3666
0.0194	1.51833	125.46	62.6034	3667
0.0195	1.51833	124.817	62.7122	3668
0.0196	1.51833	124.18	62.8213	3669
0.0197	1.51833	123.55	62.932	3670
0.0198	1.51833	122.926	63.0472	3671
0.0199	1.51833	122.308	63.1683	3672
0.02	1.51833	121.697	63.2973	3673
0.019	1.51834	128.1	62.0837	3674
0.0191	1.51834	127.43	62.1852	3675
0.0192	1.51834	126.766	62.2849	3676
0.0193	1.51834	126.11	62.3846	3677
0.0194	1.51834	125.46	62.4895	3678
0.0195	1.51834	124.816	62.5969	3679
0.0196	1.51834	124.18	62.7045	3680
0.0197	1.51834	123.55	62.8137	3681
0.0198	1.51834	122.926	62.9274	3682
0.0199	1.51834	122.308	63.0469	3683
0.02	1.51834	121.697	63.1739	3684
0.019	1.51835	128.1	61.9766	3685
0.0191	1.51835	127.43	62.0766	3686
0.0192	1.51835	126.766	62.1752	3687
0.0193	1.51835	126.11	62.2734	3688
0.0194	1.51835	125.46	62.3771	3689
0.0195	1.51835	124.816	62.4834	3690
0.0196	1.51835	124.18	62.5893	3691
0.0197	1.51835	123.549	62.6973	3692
0.0198	1.51835	122.926	62.8091	3693
0.0199	1.51835	122.308	62.9272	3694
0.02	1.51835	121.696	63.0524	3695
0.019	1.51836	128.1	61.8708	3696
0.0191	1.51836	127.43	61.9694	3697
0.0192	1.51836	126.766	62.0669	3698
0.0193	1.51836	126.109	62.164	3699
0.0194	1.51836	125.459	62.2662	3700
0.0195	1.51836	124.816	62.3712	3701
0.0196	1.51836	124.179	62.4756	3702
0.0197	1.51836	123.549	62.5824	3703
0.0198	1.51836	122.925	62.6928	3704
0.0199	1.51836	122.308	62.8091	3705
0.02	1.51836	121.696	62.9328	3706
0.019	1.51837	128.1	61.7662	3707
0.0191	1.51837	127.429	61.8635	3708
0.0192	1.51837	126.766	61.9599	3709
0.0193	1.51837	126.109	62.0559	3710
0.0194	1.51837	125.459	62.1568	3711
0.0195	1.51837	124.816	62.2605	3712
0.0196	1.51837	124.179	62.3636	3713
0.0197	1.51837	123.549	62.4689	3714
0.0198	1.51837	122.925	62.5779	3715
0.0199	1.51837	122.308	62.6924	3716
0.02	1.51837	121.696	62.8147	3717
0.019	1.51838	128.1	61.6628	3718
0.0191	1.51838	127.429	61.759	3719
0.0192	1.51838	126.766	61.8541	3720
0.0193	1.51838	126.109	61.949	3721
0.0194	1.51838	125.459	62.0488	3722
0.0195	1.51838	124.816	62.151	3723
0.0196	1.51838	124.179	62.2529	3724
0.0197	1.51838	123.549	62.3569	3725
0.0198	1.51838	122.925	62.4645	3726
0.0199	1.51838	122.308	62.5773	3727
0.02	1.51838	121.696	62.6982	3728
0.019	1.51839	128.1	61.5605	3729
0.0191	1.51839	127.429	61.6558	3730
0.0192	1.51839	126.766	61.7496	3731
0.0193	1.51839	126.109	61.8435	3732
0.0194	1.51839	125.459	61.942	3733
0.0195	1.51839	124.816	62.0429	3734
0.0196	1.51839	124.179	62.1437	3735
0.0197	1.51839	123.549	62.2462	3736
0.0198	1.51839	122.925	62.3525	3737
0.0199	1.51839	122.307	62.464	3738
0.02	1.51839	121.696	62.5832	3739
0.019	1.5184	128.1	61.4595	3740
0.0191	1.5184	127.429	61.5538	3741
0.0192	1.5184	126.766	61.6463	3742
0.0193	1.5184	126.109	61.7391	3743
0.0194	1.5184	125.459	61.8365	3744
0.0195	1.5184	124.816	61.9361	3745
0.0196	1.5184	124.179	62.0357	3746
0.0197	1.5184	123.549	62.1369	3747
0.0198	1.5184	122.925	62.242	3748
0.0199	1.5184	122.307	62.3521	3749
0.02	1.5184	121.696	62.4696	3750
0.019	1.51841	128.099	61.3595	3751
0.0191	1.51841	127.429	61.4528	3752
0.0192	1.51841	126.765	61.5444	3753
0.0193	1.51841	126.109	61.636	3754
0.0194	1.51841	125.459	61.7322	3755
0.0195	1.51841	124.816	61.8306	3756
0.0196	1.51841	124.179	61.9291	3757
0.0197	1.51841	123.549	62.0289	3758
0.0198	1.51841	122.925	62.1327	3759
0.0199	1.51841	122.307	62.2416	3760
0.02	1.51841	121.696	62.3574	3761
0.019	1.51842	128.099	61.261	3762
0.0191	1.51842	127.429	61.3531	3763
0.0192	1.51842	126.765	61.4437	3764
0.0193	1.51842	126.109	61.534	3765
0.0194	1.51842	125.459	61.6291	3766
0.0195	1.51842	124.815	61.7265	3767
0.0196	1.51842	124.179	61.8236	3768
0.0197	1.51842	123.548	61.9223	3769
0.0198	1.51842	122.925	62.0248	3770
0.0199	1.51842	122.307	62.1325	3771
0.02	1.51842	121.696	62.2467	3772
0.019	1.51843	128.099	61.1634	3773
0.0191	1.51843	127.429	61.2544	3774
0.0192	1.51843	126.765	61.3441	3775
0.0193	1.51843	126.108	61.4333	3776
0.0194	1.51843	125.459	61.5272	3777
0.0195	1.51843	124.815	61.6237	3778
0.0196	1.51843	124.179	61.7195	3779
0.0197	1.51843	123.548	61.8172	3780
0.0198	1.51843	122.924	61.9182	3781
0.0199	1.51843	122.307	62.0246	3782
0.02	1.51843	121.695	62.1374	3783
0.019	1.51844	128.099	61.067	3784
0.0191	1.51844	127.429	61.1568	3785
0.0192	1.51844	126.765	61.2456	3786
0.0193	1.51844	126.108	61.3339	3787
0.0194	1.51844	125.458	61.4267	3788
0.0195	1.51844	124.815	61.522	3789
0.0196	1.51844	124.178	61.6166	3790
0.0197	1.51844	123.548	61.7133	3791
0.0198	1.51844	122.924	61.8131	3792
0.0199	1.51844	122.307	61.9181	3793
0.02	1.51844	121.695	62.0297	3794
0.019	1.51845	128.099	60.9715	3795
0.0191	1.51845	127.428	61.0604	3796
0.0192	1.51845	126.765	61.1481	3797
0.0193	1.51845	126.108	61.2356	3798
0.0194	1.51845	125.458	61.3274	3799
0.0195	1.51845	124.815	61.4215	3800
0.0196	1.51845	124.178	61.5151	3801
0.0197	1.51845	123.548	61.6105	3802
0.0198	1.51845	122.924	61.7092	3803
0.0199	1.51845	122.307	61.8127	3804
0.02	1.51845	121.695	61.9232	3805
0.019	1.51846	128.099	60.8771	3806
0.0191	1.51846	127.428	60.9651	3807
0.0192	1.51846	126.765	61.0517	3808
0.0193	1.51846	126.108	61.1383	3809
0.0194	1.51846	125.458	61.2291	3810
0.0195	1.51846	124.815	61.3221	3811
0.0196	1.51846	124.178	61.4147	3812
0.0197	1.51846	123.548	61.509	3813
0.0198	1.51846	122.924	61.6066	3814
0.0199	1.51846	122.306	61.7087	3815
0.02	1.51846	121.695	61.818	3816
0.019	1.51847	128.099	60.7837	3817
0.0191	1.51847	127.428	60.8708	3818
0.0192	1.51847	126.765	60.9564	3819
0.0193	1.51847	126.108	61.0421	3820
0.0194	1.51847	125.458	61.1319	3821
0.0195	1.51847	124.815	61.2237	3822
0.0196	1.51847	124.178	61.3154	3823
0.0197	1.51847	123.548	61.4085	3824
0.0198	1.51847	122.924	61.505	3825
0.0199	1.51847	122.306	61.6061	3826
0.02	1.51847	121.695	61.714	3827
0.019	1.51848	128.099	60.6912	3828
0.0191	1.51848	127.428	60.7775	3829
0.0192	1.51848	126.764	60.8621	3830
0.0193	1.51848	126.108	60.9468	3831
0.0194	1.51848	125.458	61.0357	3832
0.0195	1.51848	124.815	61.1265	3833
0.0196	1.51848	124.178	61.2172	3834
0.0197	1.51848	123.548	61.3092	3835
0.0198	1.51848	122.924	61.4047	3836
0.0199	1.51848	122.306	61.5047	3837
0.02	1.51848	121.695	61.6111	3838
0.019	1.51849	128.098	60.5998	3839
0.0191	1.51849	127.428	60.6852	3840
0.0192	1.51849	126.764	60.769	3841
0.0193	1.51849	126.108	60.8526	3842
0.0194	1.51849	125.458	60.9405	3843
0.0195	1.51849	124.814	61.0303	3844
0.0196	1.51849	124.178	61.1201	3845
0.0197	1.51849	123.548	61.211	3846
0.0198	1.51849	122.924	61.3054	3847
0.0199	1.51849	122.306	61.4044	3848
0.02	1.51849	121.695	61.5095	3849
0.019	1.5185	128.098	60.5094	3850
0.0191	1.5185	127.428	60.5938	3851
0.0192	1.5185	126.764	60.6768	3852
0.0193	1.5185	126.107	60.7594	3853
0.0194	1.5185	125.458	60.8464	3854
0.0195	1.5185	124.814	60.9354	3855
0.0196	1.5185	124.178	61.024	3856
0.0197	1.5185	123.547	61.114	3857
0.0198	1.5185	122.924	61.2072	3858
0.0199	1.5185	122.306	61.3052	3859
0.02	1.5185	121.695	61.409	3860
0.019	1.51851	128.098	60.4199	3861
0.0191	1.51851	127.428	60.5033	3862
0.0192	1.51851	126.764	60.5856	3863
0.0193	1.51851	126.107	60.6674	3864
0.0194	1.51851	125.457	60.7533	3865
0.0195	1.51851	124.814	60.8415	3866
0.0196	1.51851	124.178	60.9289	3867
0.0197	1.51851	123.547	61.0181	3868
0.0198	1.51851	122.923	61.1102	3869
0.0199	1.51851	122.306	61.2071	3870
0.02	1.51851	121.694	61.3098	3871
0.019	1.51852	128.098	60.3313	3872
0.0191	1.51852	127.427	60.4138	3873
0.0192	1.51852	126.764	60.4952	3874
0.0193	1.51852	126.107	60.5763	3875
0.0194	1.51852	125.457	60.6613	3876
0.0195	1.51852	124.814	60.7485	3877
0.0196	1.51852	124.177	60.835	3878
0.0197	1.51852	123.547	60.9233	3879
0.0198	1.51852	122.923	61.0144	3880
0.0199	1.51852	122.306	61.11	3881
0.02	1.51852	121.694	61.2118	3882
0.019	1.51853	128.098	60.2436	3883
0.0191	1.51853	127.427	60.3253	3884
0.0192	1.51853	126.764	60.4058	3885
0.0193	1.51853	126.107	60.4861	3886
0.0194	1.51853	125.457	60.5703	3887
0.0195	1.51853	124.814	60.6565	3888
0.0196	1.51853	124.177	60.7422	3889
0.0197	1.51853	123.547	60.8294	3890
0.0198	1.51853	122.923	60.9196	3891
0.0199	1.51853	122.306	61.014	3892
0.02	1.51853	121.694	61.1148	3893
0.019	1.51854	128.098	60.1567	3894
0.0191	1.51854	127.427	60.2377	3895
0.0192	1.51854	126.764	60.3173	3896
0.0193	1.51854	126.107	60.3968	3897
0.0194	1.51854	125.457	60.4802	3898
0.0195	1.51854	124.814	60.5654	3899
0.0196	1.51854	124.177	60.6503	3900
0.0197	1.51854	123.547	60.7365	3901
0.0198	1.51854	122.923	60.8258	3902
0.0199	1.51854	122.305	60.9192	3903
0.02	1.51854	121.694	61.0188	3904
0.019	1.51855	128.098	60.0706	3905
0.0191	1.51855	127.427	60.1509	3906
0.0192	1.51855	126.764	60.2296	3907
0.0193	1.51855	126.107	60.3084	3908
0.0194	1.51855	125.457	60.3909	3909
0.0195	1.51855	124.814	60.4752	3910
0.0196	1.51855	124.177	60.5593	3911
0.0197	1.51855	123.547	60.6446	3912
0.0198	1.51855	122.923	60.733	3913
0.0199	1.51855	122.305	60.8254	3914
0.02	1.51855	121.694	60.9239	3915
0.019	1.51856	128.097	59.9855	3916
0.0191	1.51856	127.427	60.065	3917
0.0192	1.51856	126.763	60.143	3918
0.0193	1.51856	126.107	60.2208	3919
0.0194	1.51856	125.457	60.3026	3920
0.0195	1.51856	124.814	60.3859	3921
0.0196	1.51856	124.177	60.4692	3922
0.0197	1.51856	123.547	60.5536	3923
0.0198	1.51856	122.923	60.6411	3924
0.0199	1.51856	122.305	60.7327	3925
0.02	1.51856	121.694	60.83	3926
0.019	1.51857	128.097	59.9012	3927
0.0191	1.51857	127.427	59.9799	3928
0.0192	1.51857	126.763	60.0572	3929
0.0193	1.51857	126.107	60.1342	3930
0.0194	1.51857	125.457	60.2151	3931
0.0195	1.51857	124.813	60.2977	3932
0.0196	1.51857	124.177	60.3801	3933
0.0197	1.51857	123.546	60.4635	3934
0.0198	1.51857	122.923	60.5501	3935
0.0199	1.51857	122.305	60.6408	3936
0.02	1.51857	121.694	60.737	3937
0.019	1.51858	128.097	59.8178	3938
0.0191	1.51858	127.427	59.8956	3939
0.0192	1.51858	126.763	59.9722	3940
0.0193	1.51858	126.106	60.0484	3941
0.0194	1.51858	125.457	60.1284	3942
0.0195	1.51858	124.813	60.2104	3943
0.0196	1.51858	124.177	60.2918	3944
0.0197	1.51858	123.546	60.3746	3945
0.0198	1.51858	122.923	60.4601	3946
0.0199	1.51858	122.305	60.5499	3947
0.02	1.51858	121.693	60.6451	3948
0.019	1.51859	128.097	59.7351	3949
0.0191	1.51859	127.427	59.812	3950
0.0192	1.51859	126.763	59.888	3951
0.0193	1.51859	126.106	59.9635	3952
0.0194	1.51859	125.456	60.0428	3953
0.0195	1.51859	124.813	60.1239	3954
0.0196	1.51859	124.176	60.2044	3955
0.0197	1.51859	123.546	60.2865	3956
0.0198	1.51859	122.922	60.3711	3957
0.0199	1.51859	122.305	60.46	3958
0.02	1.51859	121.693	60.5542	3959
0.019	1.5186	128.097	59.6532	3960
0.0191	1.5186	127.426	59.7295	3961
0.0192	1.5186	126.763	59.8046	3962
0.0193	1.5186	126.106	59.8795	3963
0.0194	1.5186	125.456	59.958	3964
0.0195	1.5186	124.813	60.0383	3965
0.0196	1.5186	124.176	60.118	3966
0.0197	1.5186	123.546	60.1992	3967
0.0198	1.5186	122.922	60.2831	3968
0.0199	1.5186	122.305	60.3709	3969
0.02	1.5186	121.693	60.4643	3970
0.019	1.51861	128.097	59.572	3971
0.0191	1.51861	127.426	59.6476	3972
0.0192	1.51861	126.763	59.722	3973
0.0193	1.51861	126.106	59.7962	3974
0.0194	1.51861	125.456	59.874	3975
0.0195	1.51861	124.813	59.9534	3976
0.0196	1.51861	124.176	60.0325	3977
0.0197	1.51861	123.546	60.1128	3978
0.0198	1.51861	122.922	60.1959	3979
0.0199	1.51861	122.305	60.2827	3980
0.02	1.51861	121.693	60.3753	3981
0.019	1.51862	128.097	59.4915	3982
0.0191	1.51862	127.426	59.5666	3983
0.0192	1.51862	126.763	59.6401	3984
0.0193	1.51862	126.106	59.7137	3985
0.0194	1.51862	125.456	59.7907	3986
0.0195	1.51862	124.813	59.8694	3987
0.0196	1.51862	124.176	59.9477	3988
0.0197	1.51862	123.546	60.0273	3989
0.0198	1.51862	122.922	60.1095	3990
0.0199	1.51862	122.304	60.1955	3991
0.02	1.51862	121.693	60.2871	3992
0.019	1.51863	128.096	59.4118	3993
0.0191	1.51863	127.426	59.4862	3994
0.0192	1.51863	126.762	59.5591	3995
0.0193	1.51863	126.106	59.6319	3996
0.0194	1.51863	125.456	59.7083	3997
0.0195	1.51863	124.813	59.7861	3998
0.0196	1.51863	124.176	59.8638	3999
0.0197	1.51863	123.546	59.9425	4000
0.0198	1.51863	122.922	60.024	4001
0.0199	1.51863	122.304	60.1092	4002
0.02	1.51863	121.693	60.1998	4003
0.019	1.51864	128.096	59.3329	4004
0.0191	1.51864	127.426	59.4066	4005
0.0192	1.51864	126.762	59.4789	4006
0.0193	1.51864	126.106	59.5509	4007
0.0194	1.51864	125.456	59.6265	4008
0.0195	1.51864	124.812	59.7037	4009
0.0196	1.51864	124.176	59.7806	4010
0.0197	1.51864	123.546	59.8585	4011
0.0198	1.51864	122.922	59.9392	4012
0.0199	1.51864	122.304	60.0237	4013
0.02	1.51864	121.693	60.1134	4014
0.019	1.51865	128.096	59.2547	4015
0.0191	1.51865	127.426	59.3276	4016
0.0192	1.51865	126.762	59.3994	4017
0.0193	1.51865	126.105	59.4706	4018
0.0194	1.51865	125.456	59.5456	4019
0.0195	1.51865	124.812	59.6221	4020
0.0196	1.51865	124.176	59.6982	4021
0.0197	1.51865	123.545	59.7754	4022
0.0198	1.51865	122.922	59.8553	4023
